date,location,latitude,longitude,cases,deaths,recovered
2023-01-23,Seattle,47.6062,-122.3321,107,9,44
2023-01-22,Boston,42.3601,-71.0589,76,7,32
2023-01-14,Atlanta,33.749,-84.388,84,6,68
2023-01-11,Denver,39.7392,-104.9903,115,2,51
2023-02-22,New York,40.7128,-74.006,120,9,55
2023-01-19,Los Angeles,34.0522,-118.2437,162,2,146
2023-02-11,Chicago,41.8781,-87.6298,134,8,123
2023-03-01,Houston,29.7604,-95.3698,114,9,46
2023-02-03,Miami,25.7617,-80.1918,197,9,157
2023-02-11,San Francisco,37.7749,-122.4194,175,10,71
2023-01-12,Seattle,47.6062,-122.3321,144,0,86
2023-01-22,Boston,42.3601,-71.0589,154,9,141
2023-01-21,Atlanta,33.749,-84.388,182,13,159
2023-02-21,Denver,39.7392,-104.9903,63,3,51
2023-01-29,New York,40.7128,-74.006,82,3,63
2023-02-18,Los Angeles,34.0522,-118.2437,71,6,31
2023-01-25,Chicago,41.8781,-87.6298,54,3,51
2023-01-27,Houston,29.7604,-95.3698,137,7,100
2023-01-29,Miami,25.7617,-80.1918,63,2,25
2023-01-27,San Francisco,37.7749,-122.4194,178,5,157
2023-03-01,Seattle,47.6062,-122.3321,136,2,57
2023-01-19,Boston,42.3601,-71.0589,169,4,129
2023-01-18,Atlanta,33.749,-84.388,54,2,51
2023-02-20,Denver,39.7392,-104.9903,126,11,115
2023-01-06,New York,40.7128,-74.006,110,8,45
2023-02-19,Los Angeles,34.0522,-118.2437,108,9,45
2023-02-11,Chicago,41.8781,-87.6298,162,4,69
2023-01-30,Houston,29.7604,-95.3698,44,0,21
2023-02-26,Miami,25.7617,-80.1918,182,16,74
2023-02-18,San Francisco,37.7749,-122.4194,156,7,123
2023-01-31,Seattle,47.6062,-122.3321,181,5,103
2023-01-12,Boston,42.3601,-71.0589,78,5,71
2023-01-11,Atlanta,33.749,-84.388,110,3,94
2023-01-23,Denver,39.7392,-104.9903,173,0,158
2023-02-06,New York,40.7128,-74.006,185,8,107
2023-01-09,Los Angeles,34.0522,-118.2437,55,5,46
2023-01-16,Chicago,41.8781,-87.6298,110,6,97
2023-01-12,Houston,29.7604,-95.3698,138,6,83
2023-01-17,Miami,25.7617,-80.1918,193,8,169
2023-01-02,San Francisco,37.7749,-122.4194,110,4,78
2023-02-22,Seattle,47.6062,-122.3321,119,1,98
2023-02-07,Boston,42.3601,-71.0589,45,0,18
2023-01-29,Atlanta,33.749,-84.388,104,9,81
2023-02-20,Denver,39.7392,-104.9903,32,2,25
2023-01-06,New York,40.7128,-74.006,175,13,107
2023-01-09,Los Angeles,34.0522,-118.2437,38,3,22
2023-01-05,Chicago,41.8781,-87.6298,67,3,45
2023-02-12,Houston,29.7604,-95.3698,185,12,170
2023-01-29,Miami,25.7617,-80.1918,180,3,166
2023-02-21,San Francisco,37.7749,-122.4194,193,8,103
2023-01-17,Seattle,47.6062,-122.3321,165,12,97
2023-02-25,Boston,42.3601,-71.0589,147,7,132
2023-01-02,Atlanta,33.749,-84.388,131,9,89
2023-02-16,Denver,39.7392,-104.9903,96,8,46
2023-02-13,New York,40.7128,-74.006,44,2,26
2023-02-21,Los Angeles,34.0522,-118.2437,154,9,111
2023-02-28,Chicago,41.8781,-87.6298,83,4,62
2023-01-26,Houston,29.7604,-95.3698,34,3,26
2023-02-27,Miami,25.7617,-80.1918,159,7,150
2023-01-03,San Francisco,37.7749,-122.4194,193,8,139
2023-01-12,Seattle,47.6062,-122.3321,165,2,81
2023-03-01,Boston,42.3601,-71.0589,92,1,85
2023-01-22,Atlanta,33.749,-84.388,125,11,100
2023-01-17,Denver,39.7392,-104.9903,71,2,41
2023-02-26,New York,40.7128,-74.006,169,13,87
2023-02-23,Los Angeles,34.0522,-118.2437,106,0,102
2023-01-28,Chicago,41.8781,-87.6298,95,3,84
2023-02-26,Houston,29.7604,-95.3698,181,9,115
2023-02-10,Miami,25.7617,-80.1918,182,7,147
2023-01-26,San Francisco,37.7749,-122.4194,84,5,77
2023-01-22,Seattle,47.6062,-122.3321,150,3,118
2023-02-05,Boston,42.3601,-71.0589,126,3,121
2023-01-08,Atlanta,33.749,-84.388,33,1,17
2023-02-08,Denver,39.7392,-104.9903,118,8,99
2023-01-25,New York,40.7128,-74.006,155,15,75
2023-01-02,Los Angeles,34.0522,-118.2437,102,2,80
2023-01-23,Chicago,41.8781,-87.6298,178,6,105
2023-02-14,Houston,29.7604,-95.3698,126,7,111
2023-01-30,Miami,25.7617,-80.1918,71,1,37
2023-01-24,San Francisco,37.7749,-122.4194,66,0,26
2023-01-14,Seattle,47.6062,-122.3321,105,9,58
2023-01-23,Boston,42.3601,-71.0589,51,3,46
2023-02-09,Atlanta,33.749,-84.388,121,10,83
2023-02-14,Denver,39.7392,-104.9903,71,4,59
2023-01-21,New York,40.7128,-74.006,165,14,101
2023-02-04,Los Angeles,34.0522,-118.2437,116,4,111
2023-01-01,Chicago,41.8781,-87.6298,52,3,44
2023-02-26,Houston,29.7604,-95.3698,159,13,114
2023-02-03,Miami,25.7617,-80.1918,115,6,47
2023-02-12,San Francisco,37.7749,-122.4194,63,4,35
2023-01-14,Seattle,47.6062,-122.3321,50,5,28
2023-02-14,Boston,42.3601,-71.0589,144,4,59
2023-01-17,Atlanta,33.749,-84.388,141,4,110
2023-02-12,Denver,39.7392,-104.9903,158,2,68
2023-01-12,New York,40.7128,-74.006,179,17,130
2023-02-17,Los Angeles,34.0522,-118.2437,106,1,84
2023-01-21,Chicago,41.8781,-87.6298,101,2,90
2023-01-14,Houston,29.7604,-95.3698,190,16,172
2023-02-27,Miami,25.7617,-80.1918,85,3,59
2023-02-16,San Francisco,37.7749,-122.4194,113,8,59
2023-02-22,Seattle,47.6062,-122.3321,114,0,78
2023-01-22,Boston,42.3601,-71.0589,102,3,41
2023-02-01,Atlanta,33.749,-84.388,59,2,34
2023-01-24,Denver,39.7392,-104.9903,174,1,126
2023-01-03,New York,40.7128,-74.006,185,18,125
2023-02-11,Los Angeles,34.0522,-118.2437,36,0,16
2023-02-02,Chicago,41.8781,-87.6298,135,9,85
2023-01-15,Houston,29.7604,-95.3698,51,5,28
2023-02-04,Miami,25.7617,-80.1918,126,12,74
2023-02-07,San Francisco,37.7749,-122.4194,124,11,58
2023-02-18,Seattle,47.6062,-122.3321,133,7,55
2023-02-18,Boston,42.3601,-71.0589,96,5,47
2023-01-12,Atlanta,33.749,-84.388,188,3,87
2023-02-06,Denver,39.7392,-104.9903,166,13,120
2023-02-11,New York,40.7128,-74.006,180,10,150
2023-02-17,Los Angeles,34.0522,-118.2437,188,7,143
2023-01-23,Chicago,41.8781,-87.6298,173,8,138
2023-01-26,Houston,29.7604,-95.3698,85,4,37
2023-01-06,Miami,25.7617,-80.1918,136,0,69
2023-01-25,San Francisco,37.7749,-122.4194,146,3,73
2023-01-17,Seattle,47.6062,-122.3321,63,0,60
2023-01-14,Boston,42.3601,-71.0589,145,14,121
2023-02-10,Atlanta,33.749,-84.388,84,2,50
2023-01-05,Denver,39.7392,-104.9903,74,0,49
2023-01-25,New York,40.7128,-74.006,61,2,33
2023-02-05,Los Angeles,34.0522,-118.2437,72,5,57
2023-01-31,Chicago,41.8781,-87.6298,200,10,167
2023-02-22,Houston,29.7604,-95.3698,141,0,141
2023-02-22,Miami,25.7617,-80.1918,61,2,49
2023-02-02,San Francisco,37.7749,-122.4194,183,17,163
2023-02-25,Seattle,47.6062,-122.3321,78,2,66
2023-02-12,Boston,42.3601,-71.0589,139,9,107
2023-02-24,Atlanta,33.749,-84.388,66,0,60
2023-02-02,Denver,39.7392,-104.9903,81,2,41
2023-01-09,New York,40.7128,-74.006,77,7,37
2023-02-06,Los Angeles,34.0522,-118.2437,81,3,35
2023-01-24,Chicago,41.8781,-87.6298,117,11,81
2023-01-06,Houston,29.7604,-95.3698,130,12,101
2023-02-07,Miami,25.7617,-80.1918,60,0,38
2023-01-09,San Francisco,37.7749,-122.4194,126,8,66
2023-02-08,Seattle,47.6062,-122.3321,188,15,106
2023-01-11,Boston,42.3601,-71.0589,43,2,29
2023-01-14,Atlanta,33.749,-84.388,178,10,112
2023-02-12,Denver,39.7392,-104.9903,167,0,137
2023-02-17,New York,40.7128,-74.006,145,2,98
2023-02-13,Los Angeles,34.0522,-118.2437,60,6,49
2023-01-20,Chicago,41.8781,-87.6298,67,6,35
2023-01-25,Houston,29.7604,-95.3698,135,10,121
2023-02-23,Miami,25.7617,-80.1918,185,14,109
2023-02-03,San Francisco,37.7749,-122.4194,177,0,149
2023-02-11,Seattle,47.6062,-122.3321,33,0,15
2023-02-07,Boston,42.3601,-71.0589,75,6,46
2023-02-12,Atlanta,33.749,-84.388,164,3,149
2023-01-18,Denver,39.7392,-104.9903,106,6,45
2023-01-05,New York,40.7128,-74.006,43,0,17
2023-01-15,Los Angeles,34.0522,-118.2437,73,4,35
2023-01-11,Chicago,41.8781,-87.6298,193,4,131
2023-02-15,Houston,29.7604,-95.3698,60,1,46
2023-01-30,Miami,25.7617,-80.1918,117,10,64
2023-02-19,San Francisco,37.7749,-122.4194,197,1,95
2023-01-17,Seattle,47.6062,-122.3321,63,3,58
2023-02-04,Boston,42.3601,-71.0589,117,0,78
2023-02-14,Atlanta,33.749,-84.388,142,0,91
2023-02-08,Denver,39.7392,-104.9903,106,7,79
2023-01-17,New York,40.7128,-74.006,75,5,68
2023-02-12,Los Angeles,34.0522,-118.2437,36,3,27
2023-01-20,Chicago,41.8781,-87.6298,147,12,66
2023-02-10,Houston,29.7604,-95.3698,79,6,67
2023-02-11,Miami,25.7617,-80.1918,46,2,38
2023-01-22,San Francisco,37.7749,-122.4194,192,0,102
2023-02-27,Seattle,47.6062,-122.3321,65,3,34
2023-01-13,Boston,42.3601,-71.0589,171,4,102
2023-01-01,Atlanta,33.749,-84.388,148,6,90
2023-01-04,Denver,39.7392,-104.9903,153,11,80
2023-02-04,New York,40.7128,-74.006,179,8,106
2023-01-11,Los Angeles,34.0522,-118.2437,162,16,117
2023-01-14,Chicago,41.8781,-87.6298,91,9,40
2023-02-16,Houston,29.7604,-95.3698,51,0,44
2023-02-19,Miami,25.7617,-80.1918,92,7,77
2023-02-19,San Francisco,37.7749,-122.4194,49,3,43
2023-02-17,Seattle,47.6062,-122.3321,159,14,68
2023-01-10,Boston,42.3601,-71.0589,114,2,75
2023-01-25,Atlanta,33.749,-84.388,135,3,120
2023-01-14,Denver,39.7392,-104.9903,178,1,174
2023-02-23,New York,40.7128,-74.006,161,10,148
2023-02-20,Los Angeles,34.0522,-118.2437,72,4,65
2023-01-23,Chicago,41.8781,-87.6298,85,5,37
2023-01-26,Houston,29.7604,-95.3698,51,3,21
2023-01-24,Miami,25.7617,-80.1918,169,3,103
2023-01-27,San Francisco,37.7749,-122.4194,177,16,102
2023-01-20,Seattle,47.6062,-122.3321,98,7,62
2023-03-01,Boston,42.3601,-71.0589,144,7,84
2023-01-07,Atlanta,33.749,-84.388,95,4,84
2023-02-17,Denver,39.7392,-104.9903,71,5,28
2023-01-15,New York,40.7128,-74.006,105,7,68
2023-02-02,Los Angeles,34.0522,-118.2437,169,8,135
2023-01-03,Chicago,41.8781,-87.6298,113,4,86
2023-02-24,Houston,29.7604,-95.3698,183,10,124
2023-01-04,Miami,25.7617,-80.1918,52,0,52
2023-02-08,San Francisco,37.7749,-122.4194,112,1,102
2023-03-01,Seattle,47.6062,-122.3321,52,5,33
2023-02-23,Boston,42.3601,-71.0589,107,8,58
2023-01-22,Atlanta,33.749,-84.388,179,2,163
2023-01-04,Denver,39.7392,-104.9903,149,2,82
2023-01-01,New York,40.7128,-74.006,86,3,72
2023-01-30,Los Angeles,34.0522,-118.2437,135,6,106
2023-01-27,Chicago,41.8781,-87.6298,67,1,29
2023-02-19,Houston,29.7604,-95.3698,182,10,165
2023-01-05,Miami,25.7617,-80.1918,67,0,51
2023-02-02,San Francisco,37.7749,-122.4194,119,8,70
2023-02-18,Seattle,47.6062,-122.3321,122,8,62
2023-01-18,Boston,42.3601,-71.0589,76,4,32
2023-02-17,Atlanta,33.749,-84.388,78,4,66
2023-01-11,Denver,39.7392,-104.9903,157,7,82
2023-01-08,New York,40.7128,-74.006,42,3,38
2023-01-06,Los Angeles,34.0522,-118.2437,130,6,121
2023-01-20,Chicago,41.8781,-87.6298,152,8,93
2023-02-24,Houston,29.7604,-95.3698,71,7,32
2023-01-06,Miami,25.7617,-80.1918,104,7,53
2023-02-17,San Francisco,37.7749,-122.4194,133,0,87
2023-02-12,Seattle,47.6062,-122.3321,135,1,84
2023-01-02,Boston,42.3601,-71.0589,161,5,104
2023-02-19,Atlanta,33.749,-84.388,159,9,103
2023-01-23,Denver,39.7392,-104.9903,75,0,65
2023-01-23,New York,40.7128,-74.006,196,6,172
2023-02-13,Los Angeles,34.0522,-118.2437,152,1,103
2023-02-04,Chicago,41.8781,-87.6298,32,1,18
2023-01-25,Houston,29.7604,-95.3698,44,2,22
2023-02-17,Miami,25.7617,-80.1918,177,1,104
2023-01-20,San Francisco,37.7749,-122.4194,126,10,78
2023-01-07,Seattle,47.6062,-122.3321,150,1,99
2023-01-12,Boston,42.3601,-71.0589,138,12,109
2023-01-30,Atlanta,33.749,-84.388,37,2,19
2023-01-17,Denver,39.7392,-104.9903,34,2,20
2023-01-04,New York,40.7128,-74.006,186,8,153
2023-02-08,Los Angeles,34.0522,-118.2437,115,3,106
2023-02-10,Chicago,41.8781,-87.6298,74,1,51
2023-01-17,Houston,29.7604,-95.3698,88,1,59
2023-02-08,Miami,25.7617,-80.1918,59,1,43
2023-01-14,San Francisco,37.7749,-122.4194,82,7,38
2023-02-21,Seattle,47.6062,-122.3321,66,2,48
2023-03-01,Boston,42.3601,-71.0589,62,2,46
2023-02-10,Atlanta,33.749,-84.388,60,5,28
2023-01-30,Denver,39.7392,-104.9903,64,0,40
2023-01-18,New York,40.7128,-74.006,145,2,142
2023-01-19,Los Angeles,34.0522,-118.2437,31,0,31
2023-02-08,Chicago,41.8781,-87.6298,34,0,33
2023-02-16,Houston,29.7604,-95.3698,87,0,63
2023-01-28,Miami,25.7617,-80.1918,132,3,86
2023-02-12,San Francisco,37.7749,-122.4194,164,15,69
2023-02-10,Seattle,47.6062,-122.3321,79,1,46
2023-01-05,Boston,42.3601,-71.0589,178,4,161
2023-02-01,Atlanta,33.749,-84.388,73,6,49
2023-02-19,Denver,39.7392,-104.9903,54,4,34
2023-02-18,New York,40.7128,-74.006,119,9,104
2023-01-11,Los Angeles,34.0522,-118.2437,130,9,58
2023-02-01,Chicago,41.8781,-87.6298,109,1,98
2023-02-04,Houston,29.7604,-95.3698,119,7,100
2023-02-18,Miami,25.7617,-80.1918,124,9,88
2023-02-17,San Francisco,37.7749,-122.4194,61,3,32
2023-01-30,Seattle,47.6062,-122.3321,62,4,51
2023-01-05,Boston,42.3601,-71.0589,85,3,74
2023-01-05,Atlanta,33.749,-84.388,127,5,81
2023-02-03,Denver,39.7392,-104.9903,138,13,125
2023-02-24,New York,40.7128,-74.006,31,0,31
2023-01-31,Los Angeles,34.0522,-118.2437,32,3,24
2023-01-21,Chicago,41.8781,-87.6298,139,6,89
2023-02-03,Houston,29.7604,-95.3698,42,0,37
2023-02-23,Miami,25.7617,-80.1918,128,8,112
2023-02-12,San Francisco,37.7749,-122.4194,119,1,86
2023-02-21,Seattle,47.6062,-122.3321,161,7,80
2023-02-22,Boston,42.3601,-71.0589,105,8,94
2023-01-09,Atlanta,33.749,-84.388,93,9,83
2023-02-15,Denver,39.7392,-104.9903,165,2,145
2023-01-22,New York,40.7128,-74.006,122,6,54
2023-02-20,Los Angeles,34.0522,-118.2437,130,12,93
2023-01-27,Chicago,41.8781,-87.6298,163,3,94
2023-02-10,Houston,29.7604,-95.3698,145,14,112
2023-01-02,Miami,25.7617,-80.1918,109,9,55
2023-01-14,San Francisco,37.7749,-122.4194,108,5,69
2023-02-13,Seattle,47.6062,-122.3321,177,0,90
2023-01-01,Boston,42.3601,-71.0589,165,2,89
2023-01-17,Atlanta,33.749,-84.388,85,2,73
2023-02-18,Denver,39.7392,-104.9903,153,14,103
2023-02-06,New York,40.7128,-74.006,150,14,128
2023-01-24,Los Angeles,34.0522,-118.2437,135,13,79
2023-01-11,Chicago,41.8781,-87.6298,57,0,55
2023-02-23,Houston,29.7604,-95.3698,137,10,90
2023-02-13,Miami,25.7617,-80.1918,163,14,128
2023-02-25,San Francisco,37.7749,-122.4194,147,2,125
2023-01-10,Seattle,47.6062,-122.3321,69,0,35
2023-03-01,Boston,42.3601,-71.0589,52,1,39
2023-01-20,Atlanta,33.749,-84.388,116,4,80
2023-02-13,Denver,39.7392,-104.9903,96,6,90
2023-02-23,New York,40.7128,-74.006,177,15,75
2023-02-13,Los Angeles,34.0522,-118.2437,98,1,95
2023-01-18,Chicago,41.8781,-87.6298,33,0,17
2023-01-03,Houston,29.7604,-95.3698,98,7,76
2023-01-20,Miami,25.7617,-80.1918,174,5,142
2023-02-11,San Francisco,37.7749,-122.4194,76,0,74
2023-02-11,Seattle,47.6062,-122.3321,123,2,58
2023-02-25,Boston,42.3601,-71.0589,124,3,66
2023-02-17,Atlanta,33.749,-84.388,73,3,45
2023-01-20,Denver,39.7392,-104.9903,44,2,20
2023-01-27,New York,40.7128,-74.006,31,0,17
2023-02-11,Los Angeles,34.0522,-118.2437,95,5,70
2023-02-15,Chicago,41.8781,-87.6298,121,12,87
2023-02-06,Houston,29.7604,-95.3698,145,3,65
2023-02-24,Miami,25.7617,-80.1918,174,8,130
2023-01-27,San Francisco,37.7749,-122.4194,153,7,62
2023-01-14,Seattle,47.6062,-122.3321,36,1,29
2023-02-07,Boston,42.3601,-71.0589,175,8,79
2023-02-23,Atlanta,33.749,-84.388,167,4,75
2023-02-02,Denver,39.7392,-104.9903,99,9,82
2023-02-07,New York,40.7128,-74.006,119,6,69
2023-02-27,Los Angeles,34.0522,-118.2437,168,7,110
2023-02-21,Chicago,41.8781,-87.6298,171,13,145
2023-02-04,Houston,29.7604,-95.3698,179,10,167
2023-01-26,Miami,25.7617,-80.1918,78,1,64
2023-01-26,San Francisco,37.7749,-122.4194,115,8,87
2023-02-04,Seattle,47.6062,-122.3321,114,0,61
2023-02-02,Boston,42.3601,-71.0589,186,13,123
2023-01-30,Atlanta,33.749,-84.388,55,2,22
2023-01-11,Denver,39.7392,-104.9903,135,2,90
2023-01-22,New York,40.7128,-74.006,79,5,56
2023-02-06,Los Angeles,34.0522,-118.2437,147,5,123
2023-01-20,Chicago,41.8781,-87.6298,189,11,91
2023-02-10,Houston,29.7604,-95.3698,85,8,65
2023-01-05,Miami,25.7617,-80.1918,53,0,23
2023-02-16,San Francisco,37.7749,-122.4194,193,19,145
2023-01-24,Seattle,47.6062,-122.3321,180,14,157
2023-02-22,Boston,42.3601,-71.0589,176,11,92
2023-01-28,Atlanta,33.749,-84.388,64,4,38
2023-02-11,Denver,39.7392,-104.9903,35,3,16
2023-02-23,New York,40.7128,-74.006,182,3,101
2023-02-13,Los Angeles,34.0522,-118.2437,170,10,148
2023-02-16,Chicago,41.8781,-87.6298,117,6,58
2023-01-21,Houston,29.7604,-95.3698,67,6,54
2023-02-24,Miami,25.7617,-80.1918,72,0,50
2023-01-21,San Francisco,37.7749,-122.4194,61,4,28
2023-01-04,Seattle,47.6062,-122.3321,121,5,82
2023-02-18,Boston,42.3601,-71.0589,87,6,34
2023-02-13,Atlanta,33.749,-84.388,130,4,111
2023-02-07,Denver,39.7392,-104.9903,77,7,67
2023-02-05,New York,40.7128,-74.006,196,16,168
2023-02-04,Los Angeles,34.0522,-118.2437,67,2,35
2023-02-01,Chicago,41.8781,-87.6298,82,1,57
2023-02-16,Houston,29.7604,-95.3698,31,1,17
2023-01-02,Miami,25.7617,-80.1918,190,8,86
2023-02-25,San Francisco,37.7749,-122.4194,37,0,14
2023-01-05,Seattle,47.6062,-122.3321,94,6,70
2023-02-14,Boston,42.3601,-71.0589,198,10,174
2023-02-27,Atlanta,33.749,-84.388,132,2,67
2023-02-12,Denver,39.7392,-104.9903,40,2,16
2023-02-14,New York,40.7128,-74.006,131,7,117
2023-02-22,Los Angeles,34.0522,-118.2437,143,5,86
2023-02-13,Chicago,41.8781,-87.6298,200,15,105
2023-01-28,Houston,29.7604,-95.3698,102,2,41
2023-02-11,Miami,25.7617,-80.1918,178,2,87
2023-02-25,San Francisco,37.7749,-122.4194,194,10,149
2023-01-14,Seattle,47.6062,-122.3321,98,4,70
2023-01-14,Boston,42.3601,-71.0589,59,5,39
2023-02-09,Atlanta,33.749,-84.388,164,4,143
2023-01-17,Denver,39.7392,-104.9903,164,7,153
2023-01-31,New York,40.7128,-74.006,98,7,81
2023-01-21,Los Angeles,34.0522,-118.2437,74,7,66
2023-02-26,Chicago,41.8781,-87.6298,49,2,24
2023-02-08,Houston,29.7604,-95.3698,136,10,105
2023-02-08,Miami,25.7617,-80.1918,70,6,28
2023-02-08,San Francisco,37.7749,-122.4194,110,10,86
2023-01-12,Seattle,47.6062,-122.3321,70,1,38
2023-02-04,Boston,42.3601,-71.0589,40,0,39
2023-02-15,Atlanta,33.749,-84.388,183,2,170
2023-02-02,Denver,39.7392,-104.9903,72,6,51
2023-02-11,New York,40.7128,-74.006,166,16,140
2023-01-26,Los Angeles,34.0522,-118.2437,48,4,25
2023-01-30,Chicago,41.8781,-87.6298,167,14,105
2023-02-18,Houston,29.7604,-95.3698,189,10,110
2023-01-13,Miami,25.7617,-80.1918,137,12,72
2023-01-19,San Francisco,37.7749,-122.4194,76,0,39
2023-01-20,Seattle,47.6062,-122.3321,148,11,82
2023-02-02,Boston,42.3601,-71.0589,62,6,53
2023-01-22,Atlanta,33.749,-84.388,145,12,81
2023-02-18,Denver,39.7392,-104.9903,176,12,113
2023-02-02,New York,40.7128,-74.006,41,2,17
2023-01-09,Los Angeles,34.0522,-118.2437,104,4,71
2023-02-18,Chicago,41.8781,-87.6298,147,3,125
2023-01-19,Houston,29.7604,-95.3698,136,1,82
2023-02-13,Miami,25.7617,-80.1918,117,7,69
2023-01-16,San Francisco,37.7749,-122.4194,49,0,29
2023-02-19,Seattle,47.6062,-122.3321,135,4,118
2023-01-18,Boston,42.3601,-71.0589,64,4,38
2023-02-17,Atlanta,33.749,-84.388,196,4,115
2023-02-17,Denver,39.7392,-104.9903,111,2,96
2023-02-24,New York,40.7128,-74.006,172,10,118
2023-02-06,Los Angeles,34.0522,-118.2437,73,7,38
2023-01-15,Chicago,41.8781,-87.6298,77,1,38
2023-02-03,Houston,29.7604,-95.3698,39,2,37
2023-02-12,Miami,25.7617,-80.1918,69,6,45
2023-02-26,San Francisco,37.7749,-122.4194,145,8,63
2023-02-25,Seattle,47.6062,-122.3321,138,9,119
2023-02-25,Boston,42.3601,-71.0589,100,7,88
2023-01-04,Atlanta,33.749,-84.388,31,0,22
2023-02-21,Denver,39.7392,-104.9903,31,2,16
2023-02-26,New York,40.7128,-74.006,170,8,160
2023-01-30,Los Angeles,34.0522,-118.2437,197,15,163
2023-02-16,Chicago,41.8781,-87.6298,132,13,107
2023-01-03,Houston,29.7604,-95.3698,87,6,69
2023-01-18,Miami,25.7617,-80.1918,129,4,94
2023-02-12,San Francisco,37.7749,-122.4194,191,18,139
2023-01-17,Seattle,47.6062,-122.3321,35,2,29
2023-01-15,Boston,42.3601,-71.0589,198,9,96
2023-02-01,Atlanta,33.749,-84.388,67,3,53
2023-01-07,Denver,39.7392,-104.9903,54,3,27
2023-01-13,New York,40.7128,-74.006,47,1,18
2023-01-10,Los Angeles,34.0522,-118.2437,57,3,44
2023-01-23,Chicago,41.8781,-87.6298,79,5,66
2023-02-06,Houston,29.7604,-95.3698,175,12,117
2023-02-11,Miami,25.7617,-80.1918,197,11,143
2023-02-22,San Francisco,37.7749,-122.4194,34,2,26
2023-01-03,Seattle,47.6062,-122.3321,147,11,116
2023-03-01,Boston,42.3601,-71.0589,103,9,62
2023-02-25,Atlanta,33.749,-84.388,174,13,93
2023-01-30,Denver,39.7392,-104.9903,156,7,65
2023-02-27,New York,40.7128,-74.006,135,6,125
2023-03-01,Los Angeles,34.0522,-118.2437,107,0,78
2023-02-09,Chicago,41.8781,-87.6298,160,13,102
2023-02-15,Houston,29.7604,-95.3698,120,8,77
2023-01-02,Miami,25.7617,-80.1918,177,3,78
2023-01-29,San Francisco,37.7749,-122.4194,34,1,24
2023-01-18,Seattle,47.6062,-122.3321,58,2,43
2023-02-05,Boston,42.3601,-71.0589,155,7,96
2023-02-03,Atlanta,33.749,-84.388,64,2,46
2023-01-31,Denver,39.7392,-104.9903,172,5,103
2023-01-15,New York,40.7128,-74.006,89,8,68
2023-01-11,Los Angeles,34.0522,-118.2437,35,3,29
2023-01-27,Chicago,41.8781,-87.6298,158,5,118
2023-01-10,Houston,29.7604,-95.3698,45,1,27
2023-02-16,Miami,25.7617,-80.1918,156,15,77
2023-02-25,San Francisco,37.7749,-122.4194,160,2,133
2023-01-06,Seattle,47.6062,-122.3321,139,8,131
2023-01-19,Boston,42.3601,-71.0589,76,1,72
2023-01-19,Atlanta,33.749,-84.388,80,5,38
2023-02-27,Denver,39.7392,-104.9903,84,5,71
2023-02-07,New York,40.7128,-74.006,185,9,136
2023-01-19,Los Angeles,34.0522,-118.2437,164,2,86
2023-01-19,Chicago,41.8781,-87.6298,97,5,46
2023-02-09,Houston,29.7604,-95.3698,187,2,173
2023-02-11,Miami,25.7617,-80.1918,132,0,62
2023-02-23,San Francisco,37.7749,-122.4194,79,7,50
2023-02-28,Seattle,47.6062,-122.3321,191,10,99
2023-01-17,Boston,42.3601,-71.0589,167,12,127
2023-02-15,Atlanta,33.749,-84.388,175,11,162
2023-02-02,Denver,39.7392,-104.9903,36,0,36
2023-02-02,New York,40.7128,-74.006,61,6,49
2023-01-06,Los Angeles,34.0522,-118.2437,163,7,104
2023-02-10,Chicago,41.8781,-87.6298,126,10,77
2023-02-17,Houston,29.7604,-95.3698,94,2,50
2023-02-01,Miami,25.7617,-80.1918,192,13,126
2023-01-23,San Francisco,37.7749,-122.4194,130,11,103
2023-01-26,Seattle,47.6062,-122.3321,77,5,64
2023-02-11,Boston,42.3601,-71.0589,30,0,24
2023-01-22,Atlanta,33.749,-84.388,72,4,28
2023-01-28,Denver,39.7392,-104.9903,71,5,63
2023-02-11,New York,40.7128,-74.006,109,10,75
2023-02-04,Los Angeles,34.0522,-118.2437,93,4,72
2023-02-09,Chicago,41.8781,-87.6298,66,4,42
2023-01-21,Houston,29.7604,-95.3698,138,3,64
2023-02-09,Miami,25.7617,-80.1918,180,15,138
2023-01-28,San Francisco,37.7749,-122.4194,69,4,39
2023-01-28,Seattle,47.6062,-122.3321,177,7,118
2023-02-24,Boston,42.3601,-71.0589,86,4,79
2023-01-23,Atlanta,33.749,-84.388,145,10,106
2023-02-10,Denver,39.7392,-104.9903,193,8,183
2023-02-04,New York,40.7128,-74.006,123,9,94
2023-01-22,Los Angeles,34.0522,-118.2437,153,2,75
2023-01-13,Chicago,41.8781,-87.6298,31,3,21
2023-01-30,Houston,29.7604,-95.3698,199,12,86
2023-02-27,Miami,25.7617,-80.1918,116,1,99
2023-02-17,San Francisco,37.7749,-122.4194,92,6,77
2023-01-07,Seattle,47.6062,-122.3321,172,17,68
2023-01-18,Boston,42.3601,-71.0589,160,12,68
2023-02-17,Atlanta,33.749,-84.388,124,10,58
2023-01-21,Denver,39.7392,-104.9903,113,7,56
2023-01-07,New York,40.7128,-74.006,81,6,48
2023-01-25,Los Angeles,34.0522,-118.2437,144,13,63
2023-01-02,Chicago,41.8781,-87.6298,155,1,111
2023-01-17,Houston,29.7604,-95.3698,183,7,74
2023-01-23,Miami,25.7617,-80.1918,76,1,69
2023-01-09,San Francisco,37.7749,-122.4194,67,4,61
